"suburb","dwelling_type","bedrooms","month_year","rent","data_updated"
"Acacia Ridge","All Dwellings","",2019-06-01,360,2023-12-11
"Acacia Ridge","All Dwellings","",2019-09-01,350,2023-12-11
"Acacia Ridge","All Dwellings","",2019-12-01,355,2023-12-11
"Acacia Ridge","All Dwellings","",2020-03-01,360,2023-12-11
"Acacia Ridge","All Dwellings","",2020-06-01,350,2023-12-11
"Acacia Ridge","All Dwellings","",2020-09-01,350,2023-12-11
"Acacia Ridge","All Dwellings","",2020-12-01,350,2023-12-11
"Acacia Ridge","All Dwellings","",2021-03-01,360,2023-12-11
"Acacia Ridge","All Dwellings","",2021-06-01,370,2023-12-11
"Acacia Ridge","All Dwellings","",2021-09-01,370,2023-12-11
"Acacia Ridge","All Dwellings","",2021-12-01,390,2023-12-11
"Acacia Ridge","All Dwellings","",2022-03-01,380,2023-12-11
"Acacia Ridge","All Dwellings","",2022-06-01,400,2023-12-11
"Acacia Ridge","All Dwellings","",2022-09-01,400,2023-12-11
"Acacia Ridge","All Dwellings","",2022-12-01,435,2023-12-11
"Acacia Ridge","All Dwellings","",2023-03-01,410,2023-12-11
"Acacia Ridge","All Dwellings","",2023-06-01,440,2023-12-11
"Acacia Ridge","All Dwellings","",2023-09-01,430,2023-12-11
"Albion","Flat","1",2023-09-01,510,2023-12-11
"Albion","Flat","2",2023-09-01,575,2023-12-11
"Albion","All Dwellings","",2023-09-01,550,2023-12-11
"Alderley","Flat","1",2017-09-01,330,2023-12-11
"Alderley","Flat","1",2018-03-01,250,2023-12-11
"Alderley","Flat","1",2018-06-01,300,2023-12-11
"Alderley","Flat","1",2018-09-01,285,2023-12-11
"Alderley","Flat","1",2019-03-01,320,2023-12-11
"Alderley","Flat","1",2019-06-01,335,2023-12-11
"Alderley","Flat","1",2019-12-01,285,2023-12-11
"Alderley","Flat","1",2020-09-01,265,2023-12-11
"Alderley","Flat","1",2020-12-01,315,2023-12-11
"Alderley","Flat","1",2021-03-01,340,2023-12-11
"Alderley","Flat","1",2021-09-01,300,2023-12-11
"Alderley","Flat","1",2021-12-01,350,2023-12-11
"Alderley","Flat","1",2022-09-01,224,2023-12-11
"Alderley","Flat","1",2023-06-01,350,2023-12-11
"Alderley","Flat","1",2023-09-01,445,2023-12-11
"Alderley","Flat","2",2017-09-01,330,2023-12-11
"Alderley","Flat","2",2017-12-01,350,2023-12-11
"Alderley","Flat","2",2018-03-01,350,2023-12-11
"Alderley","Flat","2",2018-06-01,390,2023-12-11
"Alderley","Flat","2",2018-09-01,340,2023-12-11
"Alderley","Flat","2",2018-12-01,350,2023-12-11
"Alderley","Flat","2",2019-03-01,390,2023-12-11
"Alderley","Flat","2",2019-06-01,365,2023-12-11
"Alderley","Flat","2",2019-09-01,360,2023-12-11
"Alderley","Flat","2",2019-12-01,360,2023-12-11
"Alderley","Flat","2",2020-03-01,370,2023-12-11
"Alderley","Flat","2",2020-06-01,355,2023-12-11
"Alderley","Flat","2",2020-09-01,360,2023-12-11
"Alderley","Flat","2",2020-12-01,375,2023-12-11
"Alderley","Flat","2",2021-03-01,375,2023-12-11
"Alderley","Flat","2",2021-06-01,399,2023-12-11
"Alderley","Flat","2",2021-09-01,400,2023-12-11
"Alderley","Flat","2",2021-12-01,375,2023-12-11
"Alderley","Flat","2",2022-03-01,400,2023-12-11
"Alderley","Flat","2",2022-06-01,440,2023-12-11
"Alderley","Flat","2",2022-09-01,450,2023-12-11
"Alderley","Flat","2",2022-12-01,490,2023-12-11
"Alderley","Flat","2",2023-03-01,500,2023-12-11
"Alderley","Flat","2",2023-06-01,470,2023-12-11
"Alderley","Flat","2",2023-09-01,480,2023-12-11
"Alderley","Flat","3",2018-03-01,460,2023-12-11
"Alderley","Flat","3",2021-03-01,460,2023-12-11
"Alderley","House","3",2017-09-01,495,2023-12-11
"Alderley","House","3",2017-12-01,475,2023-12-11
"Alderley","House","3",2018-03-01,450,2023-12-11
"Alderley","House","3",2018-06-01,460,2023-12-11
"Alderley","House","3",2018-09-01,470,2023-12-11
"Alderley","House","3",2018-12-01,430,2023-12-11
"Alderley","House","3",2019-03-01,495,2023-12-11
"Alderley","House","3",2019-06-01,475,2023-12-11
"Alderley","House","3",2019-09-01,430,2023-12-11
"Alderley","House","3",2019-12-01,510,2023-12-11
"Alderley","House","3",2020-03-01,520,2023-12-11
"Alderley","House","3",2020-06-01,495,2023-12-11
"Alderley","House","3",2020-09-01,510,2023-12-11
"Alderley","House","3",2020-12-01,495,2023-12-11
"Alderley","House","3",2021-03-01,490,2023-12-11
"Alderley","House","3",2021-06-01,510,2023-12-11
"Alderley","House","3",2021-12-01,600,2023-12-11
"Alderley","House","3",2022-03-01,590,2023-12-11
"Alderley","House","3",2022-06-01,620,2023-12-11
"Alderley","House","3",2022-09-01,625,2023-12-11
"Alderley","House","3",2022-12-01,600,2023-12-11
"Alderley","House","3",2023-03-01,580,2023-12-11
"Alderley","House","3",2023-06-01,690,2023-12-11
"Alderley","House","3",2023-09-01,650,2023-12-11
"Alderley","House","4",2018-03-01,550,2023-12-11
"Alderley","House","4",2019-12-01,650,2023-12-11
"Alderley","House","4",2021-03-01,660,2023-12-11
"Alderley","House","4",2021-06-01,700,2023-12-11
"Alderley","House","4",2022-03-01,725,2023-12-11
"Alderley","House","4",2023-03-01,825,2023-12-11
"Alderley","Townhouse","2",2018-12-01,410,2023-12-11
"Alderley","Townhouse","3",2018-03-01,520,2023-12-11
"Alderley","Townhouse","3",2019-03-01,500,2023-12-11
"Alderley","Townhouse","3",2019-09-01,530,2023-12-11
"Alderley","Townhouse","3",2019-12-01,500,2023-12-11
"Alderley","Townhouse","3",2020-03-01,545,2023-12-11
"Alderley","Townhouse","3",2020-09-01,485,2023-12-11
"Alderley","Townhouse","3",2021-03-01,625,2023-12-11
"Alderley","Townhouse","3",2021-06-01,470,2023-12-11
"Alderley","Townhouse","3",2021-09-01,580,2023-12-11
"Alderley","Townhouse","3",2021-12-01,500,2023-12-11
"Alderley","Townhouse","3",2022-03-01,550,2023-12-11
"Alderley","Townhouse","3",2022-12-01,620,2023-12-11
"Alderley","Townhouse","3",2023-06-01,650,2023-12-11
"Alderley","All Dwellings","",2017-09-01,380,2023-12-11
"Alderley","All Dwellings","",2017-12-01,400,2023-12-11
"Alderley","All Dwellings","",2018-03-01,399,2023-12-11
"Alderley","All Dwellings","",2018-06-01,400,2023-12-11
"Alderley","All Dwellings","",2018-09-01,370,2023-12-11
"Alderley","All Dwellings","",2018-12-01,390,2023-12-11
"Alderley","All Dwellings","",2019-03-01,400,2023-12-11
"Alderley","All Dwellings","",2019-06-01,380,2023-12-11
"Alderley","All Dwellings","",2019-09-01,410,2023-12-11
"Alderley","All Dwellings","",2019-12-01,400,2023-12-11
"Alderley","All Dwellings","",2020-03-01,410,2023-12-11
"Alderley","All Dwellings","",2020-06-01,395,2023-12-11
"Alderley","All Dwellings","",2020-09-01,400,2023-12-11
"Alderley","All Dwellings","",2020-12-01,395,2023-12-11
"Alderley","All Dwellings","",2021-03-01,425,2023-12-11
"Alderley","All Dwellings","",2021-06-01,420,2023-12-11
"Alderley","All Dwellings","",2021-09-01,405,2023-12-11
"Alderley","All Dwellings","",2021-12-01,450,2023-12-11
"Alderley","All Dwellings","",2022-03-01,450,2023-12-11
"Alderley","All Dwellings","",2022-06-01,480,2023-12-11
"Alderley","All Dwellings","",2022-09-01,500,2023-12-11
"Alderley","All Dwellings","",2022-12-01,550,2023-12-11
"Alderley","All Dwellings","",2023-03-01,500,2023-12-11
"Alderley","All Dwellings","",2023-06-01,525,2023-12-11
"Alderley","All Dwellings","",2023-09-01,500,2023-12-11
"Algester","Flat","2",2018-06-01,290,2023-12-11
"Algester","House","3",2017-09-01,375,2023-12-11
"Algester","House","3",2017-12-01,390,2023-12-11
"Algester","House","3",2018-03-01,380,2023-12-11
"Algester","House","3",2018-06-01,390,2023-12-11
"Algester","House","3",2018-09-01,385,2023-12-11
"Algester","House","3",2018-12-01,390,2023-12-11
"Algester","House","3",2019-03-01,400,2023-12-11
"Algester","House","3",2019-06-01,390,2023-12-11
"Algester","House","3",2019-09-01,390,2023-12-11
"Algester","House","3",2019-12-01,410,2023-12-11
"Algester","House","3",2020-03-01,400,2023-12-11
"Algester","House","3",2020-06-01,400,2023-12-11
"Algester","House","3",2020-09-01,400,2023-12-11
"Algester","House","3",2020-12-01,395,2023-12-11
"Algester","House","3",2021-03-01,400,2023-12-11
"Algester","House","3",2021-06-01,415,2023-12-11
"Algester","House","3",2021-09-01,420,2023-12-11
"Algester","House","3",2021-12-01,430,2023-12-11
"Algester","House","3",2022-06-01,470,2023-12-11
"Algester","House","3",2022-09-01,480,2023-12-11
"Algester","House","3",2022-12-01,520,2023-12-11
"Algester","House","3",2023-03-01,500,2023-12-11
"Algester","House","3",2023-06-01,530,2023-12-11
"Algester","House","3",2023-09-01,540,2023-12-11
"Algester","House","4",2017-09-01,440,2023-12-11
"Algester","House","4",2017-12-01,435,2023-12-11
"Algester","House","4",2018-03-01,430,2023-12-11
"Algester","House","4",2018-06-01,450,2023-12-11
"Algester","House","4",2018-09-01,435,2023-12-11
"Algester","House","4",2018-12-01,470,2023-12-11
"Algester","House","4",2019-03-01,450,2023-12-11
"Algester","House","4",2019-06-01,460,2023-12-11
"Algester","House","4",2019-09-01,435,2023-12-11
"Algester","House","4",2019-12-01,450,2023-12-11
"Algester","House","4",2020-03-01,450,2023-12-11
"Algester","House","4",2020-06-01,440,2023-12-11
"Algester","House","4",2020-09-01,450,2023-12-11
"Algester","House","4",2020-12-01,470,2023-12-11
"Algester","House","4",2021-03-01,470,2023-12-11
"Algester","House","4",2021-06-01,500,2023-12-11
"Algester","House","4",2021-09-01,510,2023-12-11
"Algester","House","4",2021-12-01,495,2023-12-11
"Algester","House","4",2022-03-01,520,2023-12-11
"Algester","House","4",2022-06-01,550,2023-12-11
"Algester","House","4",2022-09-01,595,2023-12-11
"Algester","House","4",2022-12-01,595,2023-12-11
"Algester","House","4",2023-03-01,640,2023-12-11
"Algester","House","4",2023-06-01,630,2023-12-11
"Algester","House","4",2023-09-01,660,2023-12-11
"Algester","Townhouse","3",2017-09-01,390,2023-12-11
"Algester","Townhouse","3",2017-12-01,395,2023-12-11
"Algester","Townhouse","3",2018-03-01,390,2023-12-11
"Algester","Townhouse","3",2018-06-01,370,2023-12-11
"Algester","Townhouse","3",2018-09-01,375,2023-12-11
"Algester","Townhouse","3",2018-12-01,385,2023-12-11
"Algester","Townhouse","3",2019-03-01,380,2023-12-11
"Algester","Townhouse","3",2019-06-01,385,2023-12-11
"Algester","Townhouse","3",2019-09-01,370,2023-12-11
"Algester","Townhouse","3",2019-12-01,380,2023-12-11
"Algester","Townhouse","3",2020-03-01,385,2023-12-11
"Algester","Townhouse","3",2020-06-01,390,2023-12-11
"Algester","Townhouse","3",2020-09-01,390,2023-12-11
"Algester","Townhouse","3",2020-12-01,380,2023-12-11
"Algester","Townhouse","3",2021-03-01,385,2023-12-11
"Algester","Townhouse","3",2021-06-01,390,2023-12-11
"Algester","Townhouse","3",2021-09-01,395,2023-12-11
"Algester","Townhouse","3",2021-12-01,395,2023-12-11
"Algester","Townhouse","3",2022-03-01,415,2023-12-11
"Algester","Townhouse","3",2022-06-01,425,2023-12-11
"Algester","Townhouse","3",2022-09-01,465,2023-12-11
"Algester","Townhouse","3",2022-12-01,480,2023-12-11
"Algester","Townhouse","3",2023-03-01,500,2023-12-11
"Algester","Townhouse","3",2023-06-01,500,2023-12-11
"Algester","Townhouse","3",2023-09-01,550,2023-12-11
"Algester","All Dwellings","",2017-09-01,390,2023-12-11
"Algester","All Dwellings","",2017-12-01,395,2023-12-11
"Algester","All Dwellings","",2018-03-01,390,2023-12-11
"Algester","All Dwellings","",2018-06-01,385,2023-12-11
"Algester","All Dwellings","",2018-09-01,400,2023-12-11
"Algester","All Dwellings","",2018-12-01,395,2023-12-11
"Algester","All Dwellings","",2019-03-01,395,2023-12-11
"Algester","All Dwellings","",2019-06-01,390,2023-12-11
"Algester","All Dwellings","",2019-09-01,385,2023-12-11
"Algester","All Dwellings","",2019-12-01,395,2023-12-11
"Algester","All Dwellings","",2020-03-01,390,2023-12-11
"Algester","All Dwellings","",2020-06-01,400,2023-12-11
"Algester","All Dwellings","",2020-09-01,425,2023-12-11
"Algester","All Dwellings","",2020-12-01,395,2023-12-11
"Algester","All Dwellings","",2021-03-01,395,2023-12-11
"Algester","All Dwellings","",2021-06-01,410,2023-12-11
"Algester","All Dwellings","",2021-09-01,450,2023-12-11
"Algester","All Dwellings","",2021-12-01,440,2023-12-11
"Algester","All Dwellings","",2022-03-01,440,2023-12-11
"Algester","All Dwellings","",2022-06-01,470,2023-12-11
"Algester","All Dwellings","",2022-09-01,490,2023-12-11
"Algester","All Dwellings","",2022-12-01,530,2023-12-11
"Algester","All Dwellings","",2023-03-01,510,2023-12-11
"Algester","All Dwellings","",2023-06-01,550,2023-12-11
"Algester","All Dwellings","",2023-09-01,550,2023-12-11
"Annerley","Flat","1",2017-09-01,275,2023-12-11
"Annerley","Flat","1",2017-12-01,275,2023-12-11
"Annerley","Flat","1",2018-03-01,280,2023-12-11
"Annerley","Flat","1",2018-06-01,270,2023-12-11
"Annerley","Flat","1",2018-09-01,280,2023-12-11
"Annerley","Flat","1",2018-12-01,275,2023-12-11
"Annerley","Flat","1",2019-03-01,285,2023-12-11
"Annerley","Flat","1",2019-06-01,285,2023-12-11
"Annerley","Flat","1",2019-09-01,270,2023-12-11
"Annerley","Flat","1",2019-12-01,290,2023-12-11
"Annerley","Flat","1",2020-03-01,295,2023-12-11
"Annerley","Flat","1",2020-06-01,280,2023-12-11
"Annerley","Flat","1",2020-09-01,260,2023-12-11
"Annerley","Flat","1",2020-12-01,290,2023-12-11
"Annerley","Flat","1",2021-03-01,290,2023-12-11
"Annerley","Flat","1",2021-06-01,291,2023-12-11
"Annerley","Flat","1",2021-09-01,300,2023-12-11
"Annerley","Flat","1",2021-12-01,300,2023-12-11
"Annerley","Flat","1",2022-03-01,320,2023-12-11
"Annerley","Flat","1",2022-06-01,310,2023-12-11
"Annerley","Flat","1",2022-09-01,335,2023-12-11
"Annerley","Flat","1",2022-12-01,350,2023-12-11
"Annerley","Flat","1",2023-03-01,360,2023-12-11
"Annerley","Flat","1",2023-06-01,350,2023-12-11
"Annerley","Flat","1",2023-09-01,360,2023-12-11
"Annerley","Flat","2",2017-09-01,340,2023-12-11
"Annerley","Flat","2",2017-12-01,330,2023-12-11
"Annerley","Flat","2",2018-03-01,345,2023-12-11
"Annerley","Flat","2",2018-06-01,320,2023-12-11
"Annerley","Flat","2",2018-09-01,365,2023-12-11
"Annerley","Flat","2",2018-12-01,336,2023-12-11
"Annerley","Flat","2",2019-03-01,350,2023-12-11
"Annerley","Flat","2",2019-06-01,350,2023-12-11
"Annerley","Flat","2",2019-09-01,350,2023-12-11
"Annerley","Flat","2",2019-12-01,340,2023-12-11
"Annerley","Flat","2",2020-03-01,350,2023-12-11
"Annerley","Flat","2",2020-06-01,335,2023-12-11
"Annerley","Flat","2",2020-09-01,330,2023-12-11
"Annerley","Flat","2",2020-12-01,360,2023-12-11
"Annerley","Flat","2",2021-03-01,340,2023-12-11
"Annerley","Flat","2",2021-06-01,345,2023-12-11
"Annerley","Flat","2",2021-09-01,350,2023-12-11
"Annerley","Flat","2",2021-12-01,365,2023-12-11
"Annerley","Flat","2",2022-03-01,375,2023-12-11
"Annerley","Flat","2",2022-06-01,395,2023-12-11
"Annerley","Flat","2",2022-09-01,420,2023-12-11
"Annerley","Flat","2",2022-12-01,440,2023-12-11
"Annerley","Flat","2",2023-03-01,450,2023-12-11
"Annerley","Flat","2",2023-06-01,450,2023-12-11
"Annerley","Flat","2",2023-09-01,470,2023-12-11
"Annerley","Flat","3",2017-09-01,450,2023-12-11
"Annerley","Flat","3",2018-03-01,480,2023-12-11
"Annerley","Flat","3",2018-06-01,430,2023-12-11
"Annerley","Flat","3",2018-09-01,475,2023-12-11
"Annerley","Flat","3",2018-12-01,400,2023-12-11
"Annerley","Flat","3",2019-03-01,500,2023-12-11
"Annerley","Flat","3",2019-06-01,475,2023-12-11
"Annerley","Flat","3",2019-09-01,420,2023-12-11
"Annerley","Flat","3",2019-12-01,400,2023-12-11
"Annerley","Flat","3",2020-03-01,410,2023-12-11
"Annerley","Flat","3",2020-06-01,430,2023-12-11
"Annerley","Flat","3",2020-09-01,450,2023-12-11
"Annerley","Flat","3",2021-03-01,480,2023-12-11
"Annerley","Flat","3",2021-06-01,475,2023-12-11
"Annerley","Flat","3",2021-12-01,500,2023-12-11
"Annerley","Flat","3",2022-03-01,475,2023-12-11
"Annerley","Flat","3",2022-06-01,490,2023-12-11
"Annerley","Flat","3",2022-09-01,550,2023-12-11
"Annerley","Flat","3",2023-03-01,540,2023-12-11
"Annerley","House","2",2018-03-01,400,2023-12-11
"Annerley","House","2",2018-06-01,415,2023-12-11
"Annerley","House","2",2018-09-01,410,2023-12-11
"Annerley","House","2",2018-12-01,400,2023-12-11
"Annerley","House","2",2019-03-01,400,2023-12-11
"Annerley","House","2",2020-03-01,430,2023-12-11
"Annerley","House","2",2021-06-01,415,2023-12-11
"Annerley","House","2",2021-09-01,470,2023-12-11
"Annerley","House","2",2023-03-01,510,2023-12-11
"Annerley","House","3",2017-09-01,460,2023-12-11
"Annerley","House","3",2017-12-01,455,2023-12-11
"Annerley","House","3",2018-03-01,470,2023-12-11
"Annerley","House","3",2018-06-01,460,2023-12-11
"Annerley","House","3",2018-09-01,430,2023-12-11
"Annerley","House","3",2018-12-01,495,2023-12-11
"Annerley","House","3",2019-03-01,485,2023-12-11
"Annerley","House","3",2019-06-01,455,2023-12-11
"Annerley","House","3",2019-09-01,455,2023-12-11
"Annerley","House","3",2019-12-01,475,2023-12-11
"Annerley","House","3",2020-03-01,440,2023-12-11
"Annerley","House","3",2020-06-01,475,2023-12-11
"Annerley","House","3",2020-09-01,460,2023-12-11
"Annerley","House","3",2020-12-01,520,2023-12-11
"Annerley","House","3",2021-03-01,515,2023-12-11
"Annerley","House","3",2021-06-01,520,2023-12-11
"Annerley","House","3",2021-09-01,550,2023-12-11
"Annerley","House","3",2021-12-01,520,2023-12-11
"Annerley","House","3",2022-03-01,550,2023-12-11
"Annerley","House","3",2022-06-01,580,2023-12-11
"Annerley","House","3",2022-09-01,650,2023-12-11
"Annerley","House","3",2022-12-01,600,2023-12-11
"Annerley","House","3",2023-03-01,650,2023-12-11
"Annerley","House","3",2023-06-01,650,2023-12-11
"Annerley","House","3",2023-09-01,700,2023-12-11
"Annerley","House","4",2017-09-01,510,2023-12-11
"Annerley","House","4",2018-03-01,650,2023-12-11
"Annerley","House","4",2018-09-01,520,2023-12-11
"Annerley","House","4",2019-03-01,600,2023-12-11
"Annerley","House","4",2020-03-01,550,2023-12-11
"Annerley","House","4",2021-03-01,595,2023-12-11
"Annerley","House","4",2021-12-01,650,2023-12-11
"Annerley","House","4",2022-09-01,760,2023-12-11
"Annerley","House","4",2022-12-01,650,2023-12-11
"Annerley","House","4",2023-03-01,800,2023-12-11
"Annerley","Townhouse","2",2021-03-01,450,2023-12-11
"Annerley","Townhouse","2",2021-06-01,420,2023-12-11
"Annerley","Townhouse","2",2022-06-01,450,2023-12-11
"Annerley","Townhouse","2",2023-03-01,475,2023-12-11
"Annerley","Townhouse","3",2017-09-01,480,2023-12-11
"Annerley","Townhouse","3",2017-12-01,495,2023-12-11
"Annerley","Townhouse","3",2018-03-01,510,2023-12-11
"Annerley","Townhouse","3",2018-06-01,470,2023-12-11
"Annerley","Townhouse","3",2018-09-01,480,2023-12-11
"Annerley","Townhouse","3",2018-12-01,495,2023-12-11
"Annerley","Townhouse","3",2019-03-01,545,2023-12-11
"Annerley","Townhouse","3",2019-06-01,480,2023-12-11
"Annerley","Townhouse","3",2019-09-01,490,2023-12-11
"Annerley","Townhouse","3",2019-12-01,525,2023-12-11
"Annerley","Townhouse","3",2020-03-01,525,2023-12-11
"Annerley","Townhouse","3",2020-06-01,500,2023-12-11
"Annerley","Townhouse","3",2020-09-01,495,2023-12-11
"Annerley","Townhouse","3",2020-12-01,500,2023-12-11
"Annerley","Townhouse","3",2021-03-01,520,2023-12-11
"Annerley","Townhouse","3",2021-06-01,520,2023-12-11
"Annerley","Townhouse","3",2021-09-01,540,2023-12-11
"Annerley","Townhouse","3",2021-12-01,595,2023-12-11
"Annerley","Townhouse","3",2022-03-01,580,2023-12-11
"Annerley","Townhouse","3",2022-06-01,550,2023-12-11
"Annerley","Townhouse","3",2022-09-01,575,2023-12-11
"Annerley","Townhouse","3",2022-12-01,600,2023-12-11
"Annerley","Townhouse","3",2023-03-01,650,2023-12-11
"Annerley","Townhouse","3",2023-06-01,650,2023-12-11
"Annerley","Townhouse","3",2023-09-01,690,2023-12-11
"Annerley","All Dwellings","",2017-09-01,350,2023-12-11
"Annerley","All Dwellings","",2017-12-01,335,2023-12-11
"Annerley","All Dwellings","",2018-03-01,360,2023-12-11
"Annerley","All Dwellings","",2018-06-01,330,2023-12-11
"Annerley","All Dwellings","",2018-09-01,375,2023-12-11
"Annerley","All Dwellings","",2018-12-01,335,2023-12-11
"Annerley","All Dwellings","",2019-03-01,360,2023-12-11
"Annerley","All Dwellings","",2019-06-01,370,2023-12-11
"Annerley","All Dwellings","",2019-09-01,340,2023-12-11
"Annerley","All Dwellings","",2019-12-01,350,2023-12-11
"Annerley","All Dwellings","",2020-03-01,355,2023-12-11
"Annerley","All Dwellings","",2020-06-01,335,2023-12-11
"Annerley","All Dwellings","",2020-09-01,340,2023-12-11
"Annerley","All Dwellings","",2020-12-01,370,2023-12-11
"Annerley","All Dwellings","",2021-03-01,360,2023-12-11
"Annerley","All Dwellings","",2021-06-01,330,2023-12-11
"Annerley","All Dwellings","",2021-09-01,350,2023-12-11
"Annerley","All Dwellings","",2021-12-01,370,2023-12-11
"Annerley","All Dwellings","",2022-03-01,390,2023-12-11
"Annerley","All Dwellings","",2022-06-01,390,2023-12-11
"Annerley","All Dwellings","",2022-09-01,400,2023-12-11
"Annerley","All Dwellings","",2022-12-01,430,2023-12-11
"Annerley","All Dwellings","",2023-03-01,440,2023-12-11
"Annerley","All Dwellings","",2023-06-01,430,2023-12-11
"Annerley","All Dwellings","",2023-09-01,450,2023-12-11
"Ascot","Flat","2",2023-09-01,550,2023-12-11
"Ascot","Flat","3",2023-09-01,825,2023-12-11
"Ascot","All Dwellings","",2023-09-01,650,2023-12-11
"Ashgrove","Flat","1",2018-03-01,265,2023-12-11
"Ashgrove","Flat","1",2018-06-01,235,2023-12-11
"Ashgrove","Flat","1",2018-09-01,250,2023-12-11
"Ashgrove","Flat","1",2019-03-01,265,2023-12-11
"Ashgrove","Flat","1",2020-03-01,220,2023-12-11
"Ashgrove","Flat","1",2020-06-01,250,2023-12-11
"Ashgrove","Flat","1",2020-09-01,250,2023-12-11
"Ashgrove","Flat","1",2020-12-01,290,2023-12-11
"Ashgrove","Flat","1",2021-06-01,260,2023-12-11
"Ashgrove","Flat","1",2021-12-01,290,2023-12-11
"Ashgrove","Flat","1",2022-06-01,300,2023-12-11
"Ashgrove","Flat","1",2022-09-01,325,2023-12-11
"Ashgrove","Flat","1",2023-03-01,300,2023-12-11
"Ashgrove","Flat","1",2023-06-01,350,2023-12-11
"Ashgrove","Flat","2",2017-09-01,400,2023-12-11
"Ashgrove","Flat","2",2017-12-01,400,2023-12-11
"Ashgrove","Flat","2",2018-03-01,420,2023-12-11
"Ashgrove","Flat","2",2018-06-01,370,2023-12-11
